Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760547990112,-991406,4436
1760547990214,-538281,4436
1760547990324,-538281,4436
1760547990428,-563281,4436
1760547990532,-970312,4436
1760547990643,-970312,4436
1760547990747,-621875,4436
1760547990849,-621875,4436
1760547990952,-852343,4436
1760547991056,-852343,4436
1760547991160,-539062,4436
1760547991264,-758593,4436
1760547991368,-758593,4436
1760547991472,-785937,4436
1760547991577,-785937,4436
1760547991680,-443750,4436
1760547991787,-443750,4436
1760547991893,-592968,4436
1760547991996,-685937,4436
1760547992100,-685937,4436
1760547992204,-617968,4436
1760547992309,-617968,4436
1760547992412,-385937,4436
1760547992517,-385937,4436
1760547992623,-333593,4436
1760547992731,-457812,4436
1760547992834,-457812,4436
1760547992938,-862500,4436
1760547993041,-862500,4436
1760547993146,-682031,4436
1760547993249,-682031,4436
1760547993354,-642968,4436
1760547993460,-474218,4436
1760547993565,-474218,4436
1760547993670,-832031,4436
1760547993773,-832031,4436
1760547993875,-636718,4436
1760547993980,-636718,4436
1760547994083,-579687,4436
1760547994186,-464062,4436
1760547994288,-464062,4436
1760547994391,-521093,4436
1760547994494,-521093,4436
1760547994596,-419531,4436
1760547994700,-419531,4436
1760547994804,-807031,4436
1760547994907,-745312,4436
1760547995010,-745312,4436
1760547995112,-574218,4436
1760547995215,-574218,4436
1760547995323,-678906,4436
1760547995432,-678906,4436
1760547995539,-657812,4436
1760547995642,-878906,4436
1760547995745,-878906,4436
1760547995850,-778125,4436
1760547995952,-778125,4436
1760547996055,-767968,4436
1760547996159,-767968,4436
1760547996262,-1009375,4436
1760547996364,-729687,4436
1760547996471,-729687,4436
1760547996576,-653125,4436
1760547996679,-653125,4436
1760547996788,-772656,4436
1760547996891,-772656,4436
1760547996995,-466406,4436
1760547997097,-861718,4436
1760547997201,-861718,4436
1760547997304,-672656,4436
1760547997407,-672656,4436
1760547997509,-778906,4436
1760547997612,-778906,4436
1760547997715,-993750,4436
1760547997822,-993750,4436
1760547997925,-734375,4436
1760547998027,-475781,4436
1760547998131,-475781,4436
1760547998237,-614062,4436
1760547998341,-614062,4436
1760547998443,-672656,4436
1760547998548,-672656,4436
1760547998653,-307812,4436
1760547998756,-828906,4436
1760547998860,-828906,4436
1760547998964,-512500,4436
1760547999069,-512500,4436
1760547999172,-781250,4436
1760547999276,-781250,4436
1760547999380,-571093,4436
1760547999482,-753906,4436
1760547999584,-753906,4436
1760547999689,-498437,4436
1760547999793,-498437,4436
1760547999897,-768750,4436
1760548000001,-768750,4436
1760548000104,-856250,4436
1760548000210,-600000,4436
1760548000313,-600000,4436
1760548000416,-615625,4436
1760548000519,-615625,4436
1760548000622,-390625,4436
1760548000724,-390625,4436
1760548000828,-574218,4436
1760548000932,-617968,4436
1760548001034,-617968,4436
1760548001137,-655468,4436
1760548001239,-655468,4436
1760548001344,-617968,4436
1760548001451,-617968,4436
1760548001554,-345312,4436
1760548001657,-502343,4436
1760548001760,-502343,4436
1760548001864,-505468,4436
1760548001967,-505468,4436
1760548002074,-612500,4436
1760548002178,-612500,4436
1760548002281,-423437,4436
1760548002390,-264062,4436
1760548002494,-264062,4436
1760548002599,-354687,4436
1760548002702,-354687,4436
1760548002804,-539062,4436
1760548002909,-539062,4436
1760548003012,-380468,4436
1760548003115,-380468,4436
1760548003218,-646875,4436
1760548003320,-556250,4436
1760548003424,-556250,4436
1760548003526,-560937,4436
1760548003629,-560937,4436
1760548003732,-617187,4436
1760548003836,-617187,4436
1760548003939,-685937,4436
1760548004042,-530468,4436
1760548004147,-530468,4436
1760548004250,-685937,4436
1760548004354,-685937,4436
1760548004457,-505468,4436
1760548004559,-505468,4436
1760548004662,-416406,4436
1760548004772,-822656,4436
1760548004875,-822656,4436
1760548004979,-284375,4436
1760548005083,-284375,4436
1760548005186,-492968,4436
1760548005291,-492968,4436
1760548005396,-513281,4436
1760548005498,-496093,4436
1760548005601,-496093,4436
1760548005706,-739062,4436
1760548005809,-739062,4436
1760548005913,-559375,4436
1760548006023,-559375,4436
1760548006130,-315625,4436
1760548006234,-396093,4436
1760548006337,-396093,4436
1760548006440,-506250,4436
1760548006543,-506250,4436
1760548006646,-519531,4436
1760548006749,-519531,4436
1760548006852,-663281,4436
1760548006954,-663281,4436
1760548007057,-585156,4436
1760548007159,-765625,4436
1760548007263,-765625,4436
1760548007365,-505468,4436
1760548007469,-505468,4436
1760548007572,-657812,4436
1760548007680,-657812,4436
1760548007786,-941406,4436
1760548007889,-895312,4436
1760548007992,-895312,4436
1760548008095,-765625,4436
1760548008198,-765625,4436
1760548008300,-746875,4436
1760548008415,-746875,4436
1760548008525,-460937,4436
1760548008629,-412500,4436
1760548008731,-412500,4436
1760548008834,-820312,4436
1760548008939,-820312,4436
1760548009042,-375000,4436
1760548009145,-375000,4436
1760548009247,-710156,4436
1760548009349,-659375,4436
1760548009452,-659375,4436
1760548009554,-800000,4436
1760548009658,-800000,4436
1760548009762,-795312,4436
1760548009865,-795312,4436
1760548009967,-540625,4436
1760548010071,-875000,4436
1760548010178,-875000,4436
1760548010282,-887500,4436
1760548010385,-887500,4436
1760548010489,-591406,4436
1760548010592,-591406,4436
1760548010698,-358593,4436
1760548010801,-617968,4436
1760548010904,-617968,4436
1760548011007,-675000,4436
1760548011111,-675000,4436
1760548011213,-663281,4436
1760548011317,-663281,4436
1760548011419,-371093,4436
1760548011522,-371093,4436
1760548011631,-684375,4436
1760548011735,-767968,4436
1760548011838,-767968,4436
1760548011940,-525000,4436
1760548012044,-525000,4436
1760548012146,-567187,4436
1760548012251,-567187,4436
1760548012353,-341406,4436
1760548012457,-582031,4436
1760548012559,-582031,4436
1760548012663,-713281,4436
1760548012773,-713281,4436
1760548012878,-582031,4436
1760548012980,-582031,4436
1760548013083,-721875,4436
1760548013186,-606250,4436
1760548013295,-606250,4436
1760548013400,-816406,4436
1760548013504,-816406,4436
1760548013608,-705468,4436
1760548013720,-318750,4436
1760548013822,-318750,4436
1760548013925,-634375,4436
1760548014028,-634375,4436
1760548014130,-769531,4436
1760548014234,-769531,4436
1760548014337,-596875,4436
1760548014441,-596875,4436
1760548014546,-724218,4436
1760548014651,-579687,4436
1760548014757,-579687,4436
1760548014860,-655468,4436
1760548014966,-655468,4436
1760548015069,-364062,4436
1760548015171,-364062,4436
1760548015274,-476562,4436
1760548015380,-836718,4436
1760548015482,-836718,4436
1760548015585,-725000,4436
1760548015689,-725000,4436
1760548015791,-714062,4436
1760548015894,-714062,4436
1760548015996,-604687,4436
1760548016100,-623437,4436
1760548016202,-623437,4436
1760548016306,-557812,4436
1760548016413,-557812,4436
1760548016516,-306250,4436
1760548016619,-306250,4436
1760548016722,-539062,4436
1760548016828,-657031,4436
1760548016931,-657031,4436
1760548017038,-650781,4436
1760548017144,-650781,4436
1760548017247,-416406,4436
1760548017351,-416406,4436
1760548017455,-585156,4436
1760548017560,-553125,4436
1760548017663,-553125,4436
1760548017772,-771875,4436
1760548017876,-771875,4436
1760548017981,-357812,4436
1760548018086,-357812,4436
1760548018188,-678906,4436
1760548018293,-545312,4436
1760548018396,-545312,4436
1760548018499,-559375,4436
1760548018601,-559375,4436
1760548018706,-525000,4436
1760548018808,-525000,4436
1760548018911,-428125,4436
1760548019013,-428125,4436
1760548019117,-728125,4436
1760548019223,-533593,4436
1760548019327,-533593,4436
1760548019431,-319531,4436
1760548019533,-319531,4436
1760548019636,-487500,4436
1760548019739,-487500,4436
1760548019843,-489843,4436
1760548019949,-652343,4436
1760548020051,-652343,4436
1760548020156,-580468,4436
1760548020260,-580468,4436
1760548020367,-360937,4436
1760548020473,-360937,4436
1760548020577,-508593,4436
1760548020684,-631250,4436
1760548020788,-631250,4436
1760548020894,-892968,4436
1760548020998,-892968,4436
1760548021101,-782031,4436
1760548021204,-782031,4436
1760548021310,-701562,4436
1760548021414,-684375,4436
1760548021518,-684375,4436
1760548021620,-656250,4436
1760548021723,-656250,4436
1760548021826,-606250,4436
1760548021930,-606250,4436
1760548022032,-826562,4436
1760548022137,-641406,4436
1760548022239,-641406,4436
1760548022344,-678125,4436
1760548022451,-678125,4436
1760548022556,-572656,4436
1760548022661,-572656,4436
1760548022767,-441406,4436
1760548022870,-771875,4436
1760548022980,-771875,4436
1760548023085,-355468,4436
1760548023189,-355468,4436
1760548023292,-766406,4436
1760548023402,-766406,4436
1760548023504,-437500,4436
1760548023607,-521875,4436
1760548023712,-521875,4436
1760548023817,-707812,4436
1760548023919,-707812,4436
1760548024021,-811718,4436
1760548024124,-811718,4436
1760548024227,-657812,4436
1760548024339,-608593,4436
1760548024442,-608593,4436
1760548024547,-757031,4436
1760548024652,-757031,4436
1760548024756,-419531,4436
1760548024861,-419531,4436
1760548024964,-485937,4436
1760548025069,-714062,4436
1760548025174,-714062,4436
1760548025278,-604687,4436
1760548025381,-604687,4436
1760548025489,-422656,4436
1760548025592,-422656,4436
1760548025694,-546875,4436
1760548025797,-740625,4436
1760548025899,-740625,4436
1760548026002,-592968,4436
1760548026105,-592968,4436
1760548026210,-323437,4436
1760548026313,-323437,4436
1760548026418,-533593,4436
1760548026520,-545312,4436
1760548026624,-545312,4436
1760548026728,-633593,4436
1760548026833,-633593,4436
1760548026936,-701562,4436
1760548027040,-701562,4436
1760548027146,-413281,4436
1760548027252,-617187,4436
1760548027356,-617187,4436
1760548027465,-564062,4436
1760548027570,-564062,4436
1760548027679,-411718,4436
1760548027788,-411718,4436
1760548027894,-446875,4436
1760548027998,-641406,4436
1760548028101,-641406,4436
1760548028204,-636718,4436
1760548028307,-636718,4436
1760548028414,-639843,4436
1760548028518,-639843,4436
1760548028621,-467968,4436
1760548028727,-489062,4436
1760548028831,-489062,4436
1760548028942,-659375,4436
1760548029049,-659375,4436
